2008	1	16	4	23.11	0	9.2	4.09
2008	1	16	5	22.76	0	9.02	4.31
2008	1	16	6	22.55	0	9.03	4.38
2008	1	16	7	22.29	0	8.77	3.87
2008	1	16	8	22.08	0	8.56	3.84
2008	1	16	9	21.94	0	8.35	4.21
2008	1	16	10	21.8	0	8.29	4.26
2008	1	16	11	21.69	0	9	4.62
2008	1	16	12	22.37	0	10.08	6.74
2008	1	16	13	22.68	96.49	10.09	6.01
2008	1	16	14	23.53	229.1	10.11	4.59
2008	1	16	15	24.26	322.55	10.18	4.2
2008	1	16	16	25.26	397.31	9.78	3.84
2008	1	16	17	26.71	539.71	9.18	2.9
2008	1	16	18	27.56	704.36	9	2.62
2008	1	16	19	27.93	691.9	8.21	1.5
2008	1	16	20	27.98	650.96	7.52	0.82
2008	1	16	21	27.87	575.31	6.29	0
2008	1	16	22	27.45	465.84	5.51	0
2008	1	16	23	26.86	369.72	4.45	0
2008	1	17	0	25.83	220.2	3.08	0
2008	1	17	1	24.77	66.23	2.9	0
2008	1	17	2	24.14	0	3.1	0
2008	1	17	3	23.65	0	3.1	0
2008	1	17	4	23.33	0	3.1	0
2008	1	17	5	23.06	0	2.74	0
2008	1	17	6	22.89	0	2.55	0
2008	1	17	7	22.73	0	2.52	0
2008	1	17	8	22.53	0	3.42	0
2008	1	17	9	22.38	0	3.88	0
2008	1	17	10	22.35	0	4.02	0
2008	1	17	11	22.24	0	4.51	0
2008	1	17	12	22.54	0	6.83	2.61
2008	1	17	13	22.85	126.75	7.17	2.95
2008	1	17	14	24.69	347.47	8.05	2.27
2008	1	17	15	25.95	533.48	8.67	2.44
2008	1	17	16	27.05	699.91	8.67	1.68
2008	1	17	17	27.89	778.23	8.28	0.44
2008	1	17	18	27.25	674.1	7.2	0
2008	1	17	19	26.55	274.49	6.48	0
2008	1	17	20	26.23	278.94	5.41	0
2008	1	17	21	26.2	288.73	4.69	0
2008	1	17	22	26.03	268.26	4.33	0
2008	1	17	23	25.78	238.89	4.32	0
2008	1	18	0	25.28	146.33	4.02	0
2008	1	18	1	24.73	65.34	4.45	0
2008	1	18	2	24.45	0	4.55	0
2008	1	18	3	24.2	0	4.55	0
2008	1	18	4	24.01	0	4.55	0
2008	1	18	5	23.78	0	4.8	0
2008	1	18	6	23.62	0	4.74	0
2008	1	18	7	23.44	0	5.04	0
2008	1	18	8	23.32	0	5.05	0
2008	1	18	9	23.24	0	4.8	0
2008	1	18	10	23.18	0	4.68	0
2008	1	18	11	23.17	0	4.83	0
2008	1	18	12	23.69	0	10.31	4.21
2008	1	18	13	23.8	70.68	10.48	3.96
2008	1	18	14	24.14	105.39	10.04	3.55
2008	1	18	15	24.41	136.54	9.61	2.44
2008	1	18	16	24.39	153.45	8.83	2.05
2008	1	18	17	24.66	207.74	8.21	1.33
2008	1	18	18	24.9	256.69	7.7	0.96
2008	1	18	19	25.12	281.61	6.88	0.25
2008	1	18	20	25.41	311.87	6.48	0
2008	1	18	21	25.87	346.58	5.4	0
2008	1	18	22	25.9	302.08	4.69	0
2008	1	18	23	25.7	228.21	5.05	0
2008	1	19	0	25.24	134.76	5.41	0
2008	1	19	1	24.76	63.56	5.77	0
2008	1	19	2	24.51	0	6.13	0
2008	1	19	3	24.28	0	6.13	0
2008	1	19	4	24.09	0	6.12	0
2008	1	19	5	23.87	0	5.77	0
2008	1	19	6	23.66	0	6.21	0
2008	1	19	7	23.51	0	6.38	0
2008	1	19	8	23.35	0	6.83	0
2008	1	19	9	23.26	0	7.17	0
2008	1	19	10	23.17	0	7.07	0
2008	1	19	11	23.09	0	7.24	0
2008	1	19	12	23.23	0	8.83	3.06
2008	1	19	13	23.37	72.46	9.39	3.55
2008	1	19	14	23.74	112.51	9.37	3.15
2008	1	19	15	23.92	143.66	9	2.41
2008	1	19	16	24.07	173.03	8.29	1.33
2008	1	19	17	24.17	187.27	7.24	0.29
2008	1	19	18	24.19	191.72	6.99	0
2008	1	19	19	24.25	189.94	6.38	0
2008	1	19	20	24.23	176.59	6.15	0
2008	1	19	21	24.16	158.79	6.12	0
2008	1	19	22	24.04	140.1	5.5	0
2008	1	19	23	23.94	116.07	5.5	0
2008	1	20	0	23.74	84.92	5.15	0
2008	1	20	1	23.57	60.89	4.55	0
